year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-3925,unlock,41,North ranromnagrad Tribe,103,Bone and Antler Tools,19
-3869,unlock,41,North ranromnagrad Tribe,10,Irrigation,20
-3852,unlock,41,North ranromnagrad Tribe,115,Counting Tokens and Tallies,21
-3828,unlock,41,North ranromnagrad Tribe,7,Wheel,22
-3740,unlock,44,South lindusbelland Tribe,103,Bone and Antler Tools,19
-3687,unlock,39,Old kinlorstan Tribe,115,Counting Tokens and Tallies,19
-3608,unlock,42,Viasoltergrad Tribe,109,Long-distance Exchange Networks,19
-3588,unlock,39,Old kinlorstan Tribe,109,Long-distance Exchange Networks,20
-3496,unlock,42,Viasoltergrad Tribe,103,Bone and Antler Tools,20
-3470,unlock,19,New lilinweiling Tribe,103,Bone and Antler Tools,17
-3461,unlock,39,Old kinlorstan Tribe,10,Irrigation,21
-3461,unlock,72,South mixtemnahpan Tribe,104,Fishing Technology,14
-3458,unlock,39,Old kinlorstan Tribe,7,Wheel,22
-3369,unlock,72,South mixtemnahpan Tribe,110,Dog Domestication,15
-3353,unlock,68,North chitol Tribe,104,Fishing Technology,14
-3340,unlock,54,Kingdom of North ngolamkaene,103,Bone and Antler Tools,14
-3328,unlock,42,Viasoltergrad Tribe,12,Shipbuilding,21
-3326,unlock,52,Great mangoene Tribe,104,Fishing Technology,14
-3302,unlock,49,Kingdom of South ofibara,103,Bone and Antler Tools,18
-3297,unlock,51,Lamsemau Tribe,104,Fishing Technology,14
-3293,unlock,66,New yucitztan Tribe,103,Bone and Antler Tools,14
-3293,unlock,67,Old calnahpan Tribe,115,Counting Tokens and Tallies,14
-3289,unlock,70,Kingdom of Old nahitzpan,104,Fishing Technology,14
-3288,unlock,49,Kingdom of South ofibara,7,Wheel,19
-3287,unlock,67,Old calnahpan Tribe,104,Fishing Technology,15
-3287,unlock,74,Nahyucpan Tribe,103,Bone and Antler Tools,14
-3285,unlock,71,Kingdom of South itztolitzan,103,Bone and Antler Tools,14
-3283,unlock,68,North chitol Tribe,115,Counting Tokens and Tallies,15
-3274,unlock,44,South lindusbelland Tribe,115,Counting Tokens and Tallies,20
-3260,unlock,68,North chitol Tribe,110,Dog Domestication,16
-3258,unlock,44,Kingdom of Kindusstan,7,Wheel,21
-3257,unlock,53,Great ngobarara Tribe,103,Bone and Antler Tools,14
-3243,unlock,68,North chitol Tribe,103,Bone and Antler Tools,17
-3237,unlock,70,Kingdom of Old nahitzpan,103,Bone and Antler Tools,15
-3233,unlock,67,Old calnahpan Tribe,10,Irrigation,16
-3232,unlock,68,North chitol Tribe,108,Watercraft,18
-3224,unlock,72,South mixtemnahpan Tribe,108,Watercraft,16
-3207,unlock,67,Old calnahpan Tribe,103,Bone and Antler Tools,17
-3206,unlock,52,Great mangoene Tribe,110,Dog Domestication,15
-3195,unlock,49,Kingdom of South ofibara,117,Proto-writing and Administrative Notation,20
-3185,unlock,42,Viasoltergrad Tribe,10,Irrigation,22
-3184,unlock,68,North chitol Tribe,10,Irrigation,19
-3182,unlock,43,Kingdom of Kinmar,103,Bone and Antler Tools,19
-3171,unlock,52,Great mangoene Tribe,115,Counting Tokens and Tallies,16
-3154,unlock,68,North chitol Tribe,114,Enclosures and Herd Management,20
-3153,unlock,74,Nahyucpan Tribe,104,Fishing Technology,15
-3148,unlock,68,North chitol Tribe,109,Long-distance Exchange Networks,22
-3148,unlock,68,North chitol Tribe,5,Sailing,22
-3147,unlock,42,Viasoltergrad Tribe,115,Counting Tokens and Tallies,23
-3140,unlock,51,Lamsemau Tribe,10,Irrigation,15
-3137,unlock,73,Temteoco Tribe,104,Fishing Technology,14
-3134,unlock,39,Old kinlorstan Tribe,103,Bone and Antler Tools,23
-3134,unlock,51,Lamsemau Tribe,115,Counting Tokens and Tallies,16
-3118,unlock,41,North ranromnagrad Tribe,12,Shipbuilding,23
-3108,unlock,74,Nahyucpan Tribe,114,Enclosures and Herd Management,16
-3106,unlock,52,Great mangoene Tribe,103,Bone and Antler Tools,17
-3087,unlock,67,Old calnahpan Tribe,108,Watercraft,18
-3083,unlock,51,Lamsemau Tribe,103,Bone and Antler Tools,17
-3082,unlock,43,Kingdom of Kinmar,115,Counting Tokens and Tallies,20
-3078,unlock,53,Great ngobarara Tribe,104,Fishing Technology,15
-3075,unlock,71,Kingdom of South itztolitzan,110,Dog Domestication,15
-3073,unlock,74,Nahyucpan Tribe,10,Irrigation,17
-3072,unlock,40,North ranmarland Tribe,109,Long-distance Exchange Networks,19
-3068,unlock,54,Kingdom of North ngolamkaene,104,Fishing Technology,15
-3065,unlock,39,Old kinlorstan Tribe,12,Shipbuilding,24
-3060,unlock,40,North ranmarland Tribe,103,Bone and Antler Tools,20
-3060,unlock,72,South mixtemnahpan Tribe,5,Sailing,17
-3047,unlock,74,Nahyucpan Tribe,110,Dog Domestication,18
-3040,unlock,43,Kingdom of Kinmar,7,Wheel,22
-3040,unlock,43,Kingdom of Kinmar,10,Irrigation,22
-3037,unlock,51,Lamsemau Tribe,110,Dog Domestication,18
-3034,unlock,68,North chitol Tribe,12,Shipbuilding,23
-3027,unlock,68,North chitol Tribe,7,Wheel,24
-3005,unlock,44,Kingdom of Kindusstan,117,Proto-writing and Administrative Notation,22
-2993,unlock,12,Kingdom of Old kandradesh,7,Wheel,17
-2990,unlock,49,Kingdom of South ofibara,11,Writing,21
-2989,unlock,67,Old calnahpan Tribe,110,Dog Domestication,19
