year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-3862,unlock,116,Old kussuyukusa Tribe,20,Agriculture,14
-3851,unlock,9,Empire of South ramitvarnagar,7,Wheel,17
-3694,unlock,9,Empire of South ramitvarnagar,104,Fishing Technology,18
-3538,unlock,116,Kingdom of Old sumsumna,104,Fishing Technology,14
-3512,unlock,116,Kingdom of Old sumsumna,103,Bone and Antler Tools,15
-3511,unlock,9,Empire of South ramitvarnagar,117,Proto-writing and Administrative Notation,19
-3479,unlock,116,Kingdom of Old sumsumna,10,Irrigation,16
-3458,unlock,114,Old mitmitdesh Tribe,113,Sedentism,11
-3430,unlock,114,Old mitmitdesh Tribe,112,Proto-cultivation,12
-3421,unlock,9,Empire of South ramitvarnagar,108,Watercraft,20
-3407,unlock,9,Empire of South ramitvarnagar,103,Bone and Antler Tools,21
-3394,unlock,5,New ravinagar Tribe,104,Fishing Technology,17
-3366,unlock,116,Kingdom of Old sumsumna,110,Dog Domestication,17
-3336,unlock,43,New lindusnastan Tribe,7,Wheel,19
-3334,unlock,43,New lindusnastan Tribe,103,Bone and Antler Tools,20
-3322,unlock,9,Empire of South ramitvarnagar,5,Sailing,22
-3308,unlock,116,Kingdom of Old sumsumna,115,Counting Tokens and Tallies,18
-3289,unlock,5,New ravinagar Tribe,103,Bone and Antler Tools,18
-3289,unlock,116,Kingdom of Old sumsumna,108,Watercraft,19
-3251,unlock,9,Empire of South ramitvarnagar,109,Long-distance Exchange Networks,23
-3206,unlock,9,Empire of South ramitvarnagar,12,Shipbuilding,24
-3192,unlock,20,Kingdom of North hanqinling,103,Bone and Antler Tools,11
-3176,unlock,49,North ofikaene Tribe,104,Fishing Technology,18
-3166,unlock,116,Kingdom of Old sumsumna,5,Sailing,20
-3154,unlock,142,New nahtemtolpan Tribe,104,Fishing Technology,14
-3153,unlock,53,North ofika Tribe,110,Dog Domestication,14
-3145,unlock,130,Old surdra Tribe,7,Wheel,17
-3135,unlock,44,North viaviaia Tribe,10,Irrigation,19
-3133,unlock,44,North viaviaia Tribe,103,Bone and Antler Tools,20
-3130,unlock,48,Kingdom of Great ngongochiara,7,Wheel,18
-3122,unlock,69,Kingdom of Old teoitztempan,104,Fishing Technology,14
-3119,unlock,48,Kingdom of Great ngongochiara,104,Fishing Technology,19
-3115,unlock,70,South mixyuccal Tribe,104,Fishing Technology,14
-3115,unlock,114,Old mitmitdesh Tribe,6,Calendar,13
-3111,unlock,142,New nahtemtolpan Tribe,115,Counting Tokens and Tallies,15
-3075,unlock,114,Old mitmitdesh Tribe,20,Agriculture,14
-3067,unlock,9,Empire of South ramitvarnagar,17,Roads,25
-3061,unlock,114,Old mitmitdesh Tribe,115,Counting Tokens and Tallies,15
-3058,unlock,53,North ofika Tribe,104,Fishing Technology,15
-3051,unlock,116,Kingdom of Old sumsumna,117,Proto-writing and Administrative Notation,21
-3049,unlock,72,New yucchipan Tribe,104,Fishing Technology,14
-3042,unlock,6,Kingdom of South drarara,103,Bone and Antler Tools,17
-3041,unlock,44,North viaviaia Tribe,7,Wheel,21
-3041,unlock,130,Old surdra Tribe,10,Irrigation,18
-3036,unlock,43,New lindusnastan Tribe,109,Long-distance Exchange Networks,21
-3036,unlock,51,Old chizungo Tribe,103,Bone and Antler Tools,14
-3032,unlock,5,Kingdom of South kantankana,7,Wheel,19
-3030,unlock,39,Ranzenstan Tribe,103,Bone and Antler Tools,19
-3030,unlock,48,Kingdom of Great ngongochiara,117,Proto-writing and Administrative Notation,20
-3029,unlock,116,Kingdom of Old sumsumna,109,Long-distance Exchange Networks,22
-3015,unlock,130,Old surdra Tribe,103,Bone and Antler Tools,19
-3013,unlock,68,Kingdom of Old teoyucxocpan,10,Irrigation,14
-3011,unlock,5,Kingdom of South kantankana,117,Proto-writing and Administrative Notation,20
-3010,unlock,114,Old mitmitdesh Tribe,114,Enclosures and Herd Management,16
-3006,unlock,142,New nahtemtolpan Tribe,10,Irrigation,16
-2996,unlock,70,South mixyuccal Tribe,10,Irrigation,15
-2995,unlock,48,Kingdom of Great ngongochiara,103,Bone and Antler Tools,21
-2993,unlock,68,Kingdom of Old teoyucxocpan,110,Dog Domestication,15
-2986,unlock,69,Kingdom of Old teoitztempan,103,Bone and Antler Tools,15
-2978,unlock,44,North viaviaia Tribe,115,Counting Tokens and Tallies,22
-2966,unlock,71,New nahmixtoltan Tribe,114,Enclosures and Herd Management,14
-2957,unlock,71,New nahmixtoltan Tribe,110,Dog Domestication,15
-2956,unlock,39,Ranzenstan Tribe,109,Long-distance Exchange Networks,20
-2950,unlock,71,New nahmixtoltan Tribe,10,Irrigation,16
