year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-5000,initial,1,New dusquistan Tribe,100,Cordage and Knots,21
-5000,initial,1,New dusquistan Tribe,101,Hide Working and Tailored Clothing,21
-5000,initial,1,New dusquistan Tribe,102,Hafted Stone Tools,21
-5000,initial,1,New dusquistan Tribe,105,Food Preservation,21
-5000,initial,1,New dusquistan Tribe,106,Storage Pits and Containers,21
-5000,initial,1,New dusquistan Tribe,107,Seasonal Aggregation Camps,21
-5000,initial,1,New dusquistan Tribe,110,Dog Domestication,21
-5000,initial,1,New dusquistan Tribe,111,Grinding Stones,21
-5000,initial,1,New dusquistan Tribe,112,Proto-cultivation,21
-5000,initial,1,New dusquistan Tribe,113,Sedentism,21
-5000,initial,1,New dusquistan Tribe,114,Enclosures and Herd Management,21
-5000,initial,1,New dusquistan Tribe,116,Charcoal Firing,21
-5000,initial,1,New dusquistan Tribe,1,Pottery,21
-5000,initial,1,New dusquistan Tribe,2,Animal Husbandry,21
-5000,initial,1,New dusquistan Tribe,4,Mining,21
-5000,initial,1,New dusquistan Tribe,20,Agriculture,21
-5000,initial,1,New dusquistan Tribe,3,Archery,21
-5000,initial,1,New dusquistan Tribe,6,Calendar,21
-5000,initial,1,New dusquistan Tribe,8,Masonry,21
-5000,initial,1,New dusquistan Tribe,10,Irrigation,21
-5000,initial,1,New dusquistan Tribe,16,Construction,21
-5000,initial,2,Great quilinstan Tribe,100,Cordage and Knots,21
-5000,initial,2,Great quilinstan Tribe,101,Hide Working and Tailored Clothing,21
-5000,initial,2,Great quilinstan Tribe,102,Hafted Stone Tools,21
-5000,initial,2,Great quilinstan Tribe,105,Food Preservation,21
-5000,initial,2,Great quilinstan Tribe,106,Storage Pits and Containers,21
-5000,initial,2,Great quilinstan Tribe,107,Seasonal Aggregation Camps,21
-5000,initial,2,Great quilinstan Tribe,110,Dog Domestication,21
-5000,initial,2,Great quilinstan Tribe,111,Grinding Stones,21
-5000,initial,2,Great quilinstan Tribe,112,Proto-cultivation,21
-5000,initial,2,Great quilinstan Tribe,113,Sedentism,21
-5000,initial,2,Great quilinstan Tribe,114,Enclosures and Herd Management,21
-5000,initial,2,Great quilinstan Tribe,116,Charcoal Firing,21
-5000,initial,2,Great quilinstan Tribe,1,Pottery,21
-5000,initial,2,Great quilinstan Tribe,2,Animal Husbandry,21
-5000,initial,2,Great quilinstan Tribe,4,Mining,21
-5000,initial,2,Great quilinstan Tribe,20,Agriculture,21
-5000,initial,2,Great quilinstan Tribe,3,Archery,21
-5000,initial,2,Great quilinstan Tribe,6,Calendar,21
-5000,initial,2,Great quilinstan Tribe,8,Masonry,21
-5000,initial,2,Great quilinstan Tribe,10,Irrigation,21
-5000,initial,2,Great quilinstan Tribe,16,Construction,21
-5000,initial,3,Old ranranland Tribe,100,Cordage and Knots,21
-5000,initial,3,Old ranranland Tribe,101,Hide Working and Tailored Clothing,21
-5000,initial,3,Old ranranland Tribe,102,Hafted Stone Tools,21
-5000,initial,3,Old ranranland Tribe,105,Food Preservation,21
-5000,initial,3,Old ranranland Tribe,106,Storage Pits and Containers,21
-5000,initial,3,Old ranranland Tribe,107,Seasonal Aggregation Camps,21
-5000,initial,3,Old ranranland Tribe,110,Dog Domestication,21
-5000,initial,3,Old ranranland Tribe,111,Grinding Stones,21
-5000,initial,3,Old ranranland Tribe,112,Proto-cultivation,21
-5000,initial,3,Old ranranland Tribe,113,Sedentism,21
-5000,initial,3,Old ranranland Tribe,114,Enclosures and Herd Management,21
-5000,initial,3,Old ranranland Tribe,116,Charcoal Firing,21
-5000,initial,3,Old ranranland Tribe,1,Pottery,21
-5000,initial,3,Old ranranland Tribe,2,Animal Husbandry,21
-5000,initial,3,Old ranranland Tribe,4,Mining,21
-5000,initial,3,Old ranranland Tribe,20,Agriculture,21
-5000,initial,3,Old ranranland Tribe,3,Archery,21
-5000,initial,3,Old ranranland Tribe,6,Calendar,21
-5000,initial,3,Old ranranland Tribe,8,Masonry,21
-5000,initial,3,Old ranranland Tribe,10,Irrigation,21
-5000,initial,3,Old ranranland Tribe,16,Construction,21
-5000,initial,4,North marquiloria Tribe,100,Cordage and Knots,21
-5000,initial,4,North marquiloria Tribe,101,Hide Working and Tailored Clothing,21
-5000,initial,4,North marquiloria Tribe,102,Hafted Stone Tools,21
-5000,initial,4,North marquiloria Tribe,105,Food Preservation,21
-5000,initial,4,North marquiloria Tribe,106,Storage Pits and Containers,21
-5000,initial,4,North marquiloria Tribe,107,Seasonal Aggregation Camps,21
-5000,initial,4,North marquiloria Tribe,110,Dog Domestication,21
-5000,initial,4,North marquiloria Tribe,111,Grinding Stones,21
-5000,initial,4,North marquiloria Tribe,112,Proto-cultivation,21
-5000,initial,4,North marquiloria Tribe,113,Sedentism,21
-5000,initial,4,North marquiloria Tribe,114,Enclosures and Herd Management,21
-5000,initial,4,North marquiloria Tribe,116,Charcoal Firing,21
-5000,initial,4,North marquiloria Tribe,1,Pottery,21
-5000,initial,4,North marquiloria Tribe,2,Animal Husbandry,21
-5000,initial,4,North marquiloria Tribe,4,Mining,21
-5000,initial,4,North marquiloria Tribe,20,Agriculture,21
-5000,initial,4,North marquiloria Tribe,3,Archery,21
-5000,initial,4,North marquiloria Tribe,6,Calendar,21
-5000,initial,4,North marquiloria Tribe,8,Masonry,21
-5000,initial,4,North marquiloria Tribe,10,Irrigation,21
-5000,initial,4,North marquiloria Tribe,16,Construction,21
-5000,initial,5,North zenlingrad Tribe,100,Cordage and Knots,21
-5000,initial,5,North zenlingrad Tribe,101,Hide Working and Tailored Clothing,21
-5000,initial,5,North zenlingrad Tribe,102,Hafted Stone Tools,21
-5000,initial,5,North zenlingrad Tribe,105,Food Preservation,21
-5000,initial,5,North zenlingrad Tribe,106,Storage Pits and Containers,21
-5000,initial,5,North zenlingrad Tribe,107,Seasonal Aggregation Camps,21
-5000,initial,5,North zenlingrad Tribe,110,Dog Domestication,21
-5000,initial,5,North zenlingrad Tribe,111,Grinding Stones,21
-5000,initial,5,North zenlingrad Tribe,112,Proto-cultivation,21
-5000,initial,5,North zenlingrad Tribe,113,Sedentism,21
-5000,initial,5,North zenlingrad Tribe,114,Enclosures and Herd Management,21
-5000,initial,5,North zenlingrad Tribe,116,Charcoal Firing,21
-5000,initial,5,North zenlingrad Tribe,1,Pottery,21
-5000,initial,5,North zenlingrad Tribe,2,Animal Husbandry,21
-5000,initial,5,North zenlingrad Tribe,4,Mining,21
-5000,initial,5,North zenlingrad Tribe,20,Agriculture,21
-5000,initial,5,North zenlingrad Tribe,3,Archery,21
-5000,initial,5,North zenlingrad Tribe,6,Calendar,21
-5000,initial,5,North zenlingrad Tribe,8,Masonry,21
-5000,initial,5,North zenlingrad Tribe,10,Irrigation,21
-5000,initial,5,North zenlingrad Tribe,16,Construction,21
-5000,initial,7,New belviateria Tribe,100,Cordage and Knots,21
-5000,initial,7,New belviateria Tribe,101,Hide Working and Tailored Clothing,21
-5000,initial,7,New belviateria Tribe,102,Hafted Stone Tools,21
-5000,initial,7,New belviateria Tribe,105,Food Preservation,21
-5000,initial,7,New belviateria Tribe,106,Storage Pits and Containers,21
-5000,initial,7,New belviateria Tribe,107,Seasonal Aggregation Camps,21
-5000,initial,7,New belviateria Tribe,110,Dog Domestication,21
-5000,initial,7,New belviateria Tribe,111,Grinding Stones,21
-5000,initial,7,New belviateria Tribe,112,Proto-cultivation,21
-5000,initial,7,New belviateria Tribe,113,Sedentism,21
-5000,initial,7,New belviateria Tribe,114,Enclosures and Herd Management,21
-5000,initial,7,New belviateria Tribe,116,Charcoal Firing,21
-5000,initial,7,New belviateria Tribe,1,Pottery,21
-5000,initial,7,New belviateria Tribe,2,Animal Husbandry,21
-5000,initial,7,New belviateria Tribe,4,Mining,21
-5000,initial,7,New belviateria Tribe,20,Agriculture,21
-5000,initial,7,New belviateria Tribe,3,Archery,21
-5000,initial,7,New belviateria Tribe,6,Calendar,21
-5000,initial,7,New belviateria Tribe,8,Masonry,21
-5000,initial,7,New belviateria Tribe,10,Irrigation,21
-5000,initial,7,New belviateria Tribe,16,Construction,21
-5000,initial,8,South duslorstan Tribe,100,Cordage and Knots,21
-5000,initial,8,South duslorstan Tribe,101,Hide Working and Tailored Clothing,21
-5000,initial,8,South duslorstan Tribe,102,Hafted Stone Tools,21
-5000,initial,8,South duslorstan Tribe,105,Food Preservation,21
-5000,initial,8,South duslorstan Tribe,106,Storage Pits and Containers,21
-5000,initial,8,South duslorstan Tribe,107,Seasonal Aggregation Camps,21
-5000,initial,8,South duslorstan Tribe,110,Dog Domestication,21
-5000,initial,8,South duslorstan Tribe,111,Grinding Stones,21
-5000,initial,8,South duslorstan Tribe,112,Proto-cultivation,21
-5000,initial,8,South duslorstan Tribe,113,Sedentism,21
-5000,initial,8,South duslorstan Tribe,114,Enclosures and Herd Management,21
-5000,initial,8,South duslorstan Tribe,116,Charcoal Firing,21
-5000,initial,8,South duslorstan Tribe,1,Pottery,21
-5000,initial,8,South duslorstan Tribe,2,Animal Husbandry,21
-5000,initial,8,South duslorstan Tribe,4,Mining,21
-5000,initial,8,South duslorstan Tribe,20,Agriculture,21
-5000,initial,8,South duslorstan Tribe,3,Archery,21
-5000,initial,8,South duslorstan Tribe,6,Calendar,21
-5000,initial,8,South duslorstan Tribe,8,Masonry,21
-5000,initial,8,South duslorstan Tribe,10,Irrigation,21
-5000,initial,8,South duslorstan Tribe,16,Construction,21
-5000,initial,9,North terran Tribe,100,Cordage and Knots,21
-5000,initial,9,North terran Tribe,101,Hide Working and Tailored Clothing,21
-5000,initial,9,North terran Tribe,102,Hafted Stone Tools,21
-5000,initial,9,North terran Tribe,105,Food Preservation,21
-5000,initial,9,North terran Tribe,106,Storage Pits and Containers,21
-5000,initial,9,North terran Tribe,107,Seasonal Aggregation Camps,21
